Player	season	compound_mean_mean	compound_mean_std	user_count	Race	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOVP	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	salary	standard_salary	experience	youth	oldness	rookie	white_black_diff	height_dummies
chuck hayes	2013	0.10256135048816085	0.4426439770649491	533	B	2006.0	2016.0	F-C	78.0	240.0	June 11, 1983	University of Kentucky	197.0	C	30.0	61.0	754.0	10.0	0.468	0.008	0.192	10.5	21.8	16.1	6.8	2.3	1.3	19.0	10.4	0.2	1.2	1.4	0.086	-3.1	2.5	-0.6	0.3	TOR	0.9	2.1	0.431	0.0	0.0	0.0	0.9	2.1	0.434	0.431	0.3	0.4	0.8	1.1	2.3	3.4	0.6	0.6	0.2	0.5	1.6	2.2	2014.0	48.0	5900000.0	47.7	8.9	0.37	5722500.0	48.90986345085352	8.0	0.0	3.266602962255135	False	38.800000000000004	medium
chuck hayes	2014	0.08059000340510242	0.4454248202145706	606	B	2006.0	2016.0	F-C	78.0	240.0	June 11, 1983	University of Kentucky	205.0	C	31.0	29.0	255.0	10.4	0.4920000000000001	0.0	0.239	8.1	14.9	11.5	11.3	2.0	1.3	13.6	10.4	0.3	0.2	0.5	0.091	-1.5	1.1	-0.4	0.1	TOR	0.8	1.6	0.478	0.0	0.0	0.3039339968569935	0.8	1.6	0.478	0.478	0.2	0.4	0.545	0.6	1.1	1.8	0.7	0.3	0.1	0.3	1.3	1.7	2015.0	49.0	5900000.0	47.7	8.9	0.37	5958750.0	49.407034921626575	9.0	0.0	4.266602962255135	False	38.800000000000004	medium
chuck hayes	2015	0.12264598460761088	0.43694442749000184	644	B	2006.0	2016.0	F-C	78.0	240.0	June 11, 1983	University of Kentucky	188.0	C	32.0	2.0	24.0	1.6	0.6940000000000001	0.0	1.0	0.0	37.0	18.4	11.3	0.0	0.0	51.0	10.5	0.0	0.0	0.0	-0.016	-8.9	-0.6	-9.4	0.0	HOU	0.5	1.0	0.5	0.0	0.0	0.3039339968569935	0.5	1.0	0.5	0.5	1.0	1.0	1.0	0.0	4.0	4.0	1.0	0.0	0.0	1.5	3.0	2.0	2016.0	41.0	6482592.0	65.7	17.2	0.124	70549.0	16.297564764641038	10.0	0.0	5.266602962255135	False	48.5	medium
cj mccollum	2013	0.22461899274498104	0.3703312997231241	172	B	2014.0	2018.0	G	75.0	190.0	September 19, 1991	Lehigh University	295.0	SG	22.0	38.0	476.0	9.0	0.521	0.449	0.191	1.6	9.2	5.4	8.7	1.5	0.3	15.4	20.9	-0.2	0.3	0.2	0.019	-2.1	-2.0	-4.1	-0.3	POR	1.9	4.7	0.416	0.8	2.1	0.375	1.2	2.6	0.449	0.5	0.6	0.9	0.6759999999999999	0.2	1.1	1.3	0.7	0.4	0.1	0.9	1.4	5.3	2014.0	54.0	2351319.0	81.9	2.8	0.5833	2316720.0	39.01381201051508	0.0	4.733397037744865	0.0	True	79.10000000000001	medium
cj mccollum	2014	0.17852790790406176	0.39692292827569103	156	B	2014.0	2018.0	G	75.0	190.0	September 19, 1991	Lehigh University	306.0	SG	23.0	62.0	973.0	13.1	0.534	0.381	0.2	1.6	8.3	5.0	10.3	2.3	0.6	10.8	20.5	0.7	1.1	1.8	0.08900000000000001	-0.4	-0.3	-0.7	0.3	POR	2.6	5.9	0.436	0.9	2.2	0.396	1.7	3.6	0.46	0.511	0.8	1.2	0.6990000000000001	0.2	1.2	1.5	1.0	0.7	0.1	0.8	1.3	6.8	2015.0	51.0	2351319.0	81.9	2.8	0.5833	2421000.0	39.445611892665475	1.0	3.733397037744865	0.0	True	79.10000000000001	medium
cj mccollum	2015	0.2132345805863946	0.3762372521732758	572	B	2014.0	2018.0	G	75.0	190.0	September 19, 1991	Lehigh University	287.0	SG	24.0	80.0	2780.0	17.7	0.544	0.33	0.158	1.8	8.3	5.0	21.6	1.7	0.6	11.4	27.1	4.4	1.7	6.0	0.104	2.5	-2.0	0.4	1.7	POR	8.0	17.9	0.448	2.5	5.9	0.417	5.6	12.0	0.463	0.517	2.3	2.8	0.8270000000000001	0.6	2.7	3.2	4.3	1.2	0.3	2.5	2.3	20.8	2016.0	44.0	2351319.0	81.9	2.8	0.5833	2525160.0	39.863206127349905	2.0	2.733397037744865	0.0	False	79.10000000000001	medium
cj mccollum	2016	0.15795117136318096	0.4044306341435044	725	B	2014.0	2018.0	G	75.0	190.0	September 19, 1991	Lehigh University	288.0	SG	25.0	80.0	2796.0	19.9	0.585	0.305	0.204	2.4	9.1	5.7	18.0	1.3	1.2	9.9	27.5	6.2	1.4	7.6	0.131	3.2	-2.3	1.0	2.1	POR	8.7	18.0	0.48	2.3	5.5	0.421	6.3	12.5	0.506	0.544	3.4	3.7	0.912	0.8	2.9	3.6	3.6	0.9	0.5	2.2	2.5	23.0	2017.0	41.0	2351319.0	81.9	2.8	0.5833	3219579.0	42.35939722888299	3.0	1.733397037744865	0.0	False	79.10000000000001	medium
cj mccollum	2017	0.13209846569941464	0.41038752405927814	951	B	2014.0	2018.0	G	75.0	190.0	September 19, 1991	Lehigh University	322.0	SG	26.0	81.0	2923.0	17.0	0.536	0.316	0.166	2.0	9.9	6.0	15.8	1.3	1.0	8.6	26.5	3.7	2.9	6.6	0.108	1.4	-1.0	0.4	1.8	POR	8.2	18.6	0.443	2.3	5.9	0.397	5.9	12.7	0.465	0.506	2.6	3.1	0.836	0.7	3.3	4.0	3.4	1.0	0.4	1.9	2.1	21.4	2018.0	49.0	2351319.0	81.9	2.8	0.5833	23962573.0	69.96540658051946	4.0	0.7333970377448651	0.0	False	79.10000000000001	medium
cj miles	2014	0.1439203703703704	0.4520981475850765	27	B	2006.0	2018.0	G-F	78.0	225.0	April 18, 1987		317.0	SG	27.0	70.0	1841.0	14.1	0.525	0.539	0.195	1.1	11.7	6.4	7.1	1.7	1.1	7.5	23.9	1.3	2.3	3.6	0.093	1.0	-1.3	-0.3	0.8	IND	4.7	11.8	0.398	2.2	6.4	0.345	2.5	5.4	0.459	0.491	1.9	2.3	0.807	0.3	2.8	3.1	1.1	0.9	0.4	1.0	1.9	13.5	2015.0	38.0	1968768.0	77.4	14.9	0.2283	4205000.0	45.28365781869866	9.0	0.0	0.2666029622551349	False	62.50000000000001	medium
cj miles	2015	0.1289575	0.43824167729916197	30	B	2006.0	2018.0	G-F	78.0	225.0	April 18, 1987		301.0	SF	28.0	64.0	1464.0	14.0	0.547	0.61	0.196	1.9	11.1	6.5	7.0	1.8	1.6	9.2	22.8	1.2	1.9	3.1	0.103	1.0	-1.2	-0.2	0.7	IND	4.0	9.9	0.409	2.2	6.0	0.3670000000000001	1.8	3.9	0.474	0.521	1.5	1.9	0.75	0.4	2.3	2.7	1.0	0.8	0.5	1.1	2.2	11.8	2016.0	45.0	1968768.0	77.4	14.9	0.2283	4394225.0	45.78472106222926	10.0	0.0	1.266602962255135	False	62.50000000000001	medium
cj miles	2016	0.11238636363636362	0.39843470161227634	33	B	2006.0	2018.0	G-F	78.0	225.0	April 18, 1987		302.0	SF	29.0	76.0	1776.0	13.8	0.5920000000000001	0.632	0.14400000000000002	1.9	12.4	7.2	4.1	1.3	1.2	5.5	18.4	2.7	1.4	4.0	0.109	1.6	-2.1	-0.5	0.7	IND	3.7	8.5	0.434	2.2	5.4	0.413	1.5	3.1	0.471	0.565	1.1	1.2	0.903	0.4	2.6	3.0	0.6	0.6	0.3	0.5	2.0	10.7	2017.0	42.0	1968768.0	77.4	14.9	0.2283	4583450.0	46.26985350888678	11.0	0.0	2.266602962255135	False	62.50000000000001	medium
cj miles	2017	0.17784107843137265	0.4592744362189127	85	B	2006.0	2018.0	G-F	78.0	225.0	April 18, 1987		337.0	SF	30.0	70.0	1337.0	13.0	0.545	0.758	0.162	1.5	11.0	6.4	6.0	1.4	1.3	5.7	22.3	1.4	1.5	2.9	0.103	1.7	-2.2	-0.5	0.5	TOR	3.2	8.6	0.379	2.3	6.5	0.361	0.9	2.1	0.434	0.516	1.2	1.4	0.835	0.3	1.9	2.2	0.8	0.5	0.3	0.6	1.9	10.0	2018.0	59.0	5900000.0	47.7	8.9	0.37	7936509.0	53.07712348880793	12.0	0.0	3.266602962255135	False	38.800000000000004	medium
cj watson	2013	0.20462291666666668	0.42786232674499974	24	B	2008.0	2017.0	G	74.0	175.0	April 17, 1984	University of Tennessee	456.0	PG	29.0	63.0	1193.0	13.0	0.555	0.434	0.263	1.9	7.4	4.8	14.4	2.6	0.5	13.9	16.6	1.1	2.1	3.2	0.13	-0.3	0.8	0.5	0.7	IND	2.3	5.3	0.4370000000000001	0.8	2.3	0.366	1.5	3.0	0.4920000000000001	0.516	1.1	1.4	0.784	0.3	1.3	1.6	1.7	1.0	0.1	1.0	1.0	6.6	2014.0	56.0	1968768.0	77.4	14.9	0.2283	2016000.0	37.68101840375215	6.0	0.0	2.266602962255135	False	62.50000000000001	medium
cj watson	2014	0.12118214285714288	0.415324229047038	14	B	2008.0	2017.0	G	74.0	175.0	April 17, 1984	University of Tennessee	465.0	PG	30.0	57.0	1422.0	15.4	0.581	0.42	0.4	1.4	11.2	6.3	23.3	2.1	0.5	16.9	18.8	2.2	1.8	4.0	0.135	1.4	0.1	1.5	1.3	IND	3.2	7.3	0.434	1.2	3.1	0.4	1.9	4.2	0.459	0.518	2.4	2.9	0.826	0.3	2.5	2.9	3.6	1.0	0.2	1.8	1.9	10.0	2015.0	38.0	1968768.0	77.4	14.9	0.2283	2077000.0	37.962877551949504	7.0	0.0	3.266602962255135	False	62.50000000000001	medium
cj watson	2016	0.14337142857142854	0.4430278033097861	14	B	2008.0	2017.0	G	74.0	175.0	April 17, 1984	University of Tennessee	455.0	PG	32.0	62.0	1012.0	9.3	0.507	0.423	0.266	1.7	8.1	4.8	16.1	2.1	0.2	14.5	14.1	0.2	0.6	0.9	0.041	-2.5	-1.1	-3.6	-0.4	ORL	1.5	4.0	0.387	0.5	1.7	0.305	1.0	2.3	0.448	0.452	0.9	1.1	0.8640000000000001	0.3	1.2	1.4	1.8	0.7	0.0	0.8	1.4	4.5	2017.0	29.0	2328508.0	71.2	16.3	0.2464	5000000.0	47.28708045015879	9.0	0.0	5.266602962255135	False	54.900000000000006	medium
cj wilcox	2015	0.02668333333333332	0.4856632974112631	15	B	2015.0	2017.0	G	77.0	195.0	December 30, 1990	University of Washington	456.0	SG	25.0	23.0	167.0	12.9	0.491	0.348	0.182	0.7	7.1	3.9	9.4	3.0	0.9	2.7	19.8	0.1	0.2	0.3	0.08900000000000001	-1.5	-0.9	-2.4	0.0	LAC	1.1	2.9	0.394	0.4	1.0	0.391	0.7	1.9	0.395	0.462	0.4	0.5	0.75	0.0	0.5	0.5	0.4	0.4	0.1	0.1	0.7	3.0	2016.0	53.0	13189366.0	55.0	6.7	0.4802	1159680.0	32.81591679215569	1.0	1.733397037744865	0.0	True	48.3	medium
cj williams	2017	0.03890526315789472	0.5043103668197505	19	B	2018.0	2018.0	G	77.0	225.0	February 6, 1990	North Carolina State University	518.0	SG	27.0	38.0	707.0	9.5	0.512	0.396	0.081	1.9	6.7	4.4	8.5	2.1	1.5	8.9	13.7	0.3	0.5	0.7	0.051	-1.3	-0.1	-1.4	0.1	LAC	2.3	5.2	0.442	0.6	2.1	0.282	1.7	3.1	0.546	0.4970000000000001	0.3	0.4	0.813	0.3	1.2	1.5	1.1	0.8	0.3	0.5	1.7	5.5	2018.0	35.0	13189366.0	55.0	6.7	0.4802	77250.0	16.671497898921558	0.0	0.0	0.2666029622551349	True	48.3	medium
cleanthony early	2014	0.2838392857142857	0.37769760400177455	14	B	2015.0	2016.0	F	80.0	210.0	April 17, 1991	Wichita State University	140.0	SF	23.0	39.0	647.0	8.4	0.447	0.393	0.224	3.8	13.8	8.7	9.1	2.0	1.5	14.5	19.6	-0.8	0.4	-0.4	-0.03	-3.8	-1.3	-5.2	-0.5	NYK	1.9	5.5	0.355	0.6	2.2	0.262	1.4	3.3	0.415	0.407	0.9	1.2	0.75	0.6	1.9	2.5	0.9	0.6	0.3	1.0	1.5	5.4	2015.0	17.0	20031443.0	58.7	17.1	0.772	507336.0	26.68848492708885	0.0	3.733397037744865	0.0	True	41.6	tall
cleanthony early	2015	0.0839736842105263	0.45654749885795043	19	B	2015.0	2016.0	F	80.0	210.0	April 17, 1991	Wichita State University	127.0	SF	24.0	17.0	154.0	2.2	0.371	0.375	0.1	2.9	15.4	9.2	5.7	0.7	1.5	17.7	14.9	-0.3	0.1	-0.2	-0.075	-7.1	-1.1	-8.2	-0.2	NYK	0.7	2.4	0.3	0.2	0.9	0.267	0.5	1.5	0.32	0.35	0.2	0.2	0.75	0.2	1.3	1.5	0.4	0.1	0.2	0.5	0.9	1.8	2016.0	32.0	20031443.0	58.7	17.1	0.772	845059.0	30.319480647788964	1.0	2.733397037744865	0.0	True	41.6	tall
cliff alexander	2015	0.32841666666666675	0.40553065982809	12	B	2016.0	2016.0	F	80.0	245.0	November 16, 1995	University of Kansas	8.0	PF	20.0	8.0	36.0	11.6	0.5	0.0	0.0	6.0	12.1	9.0	0.0	1.4	4.4	9.1	13.3	0.0	0.0	0.0	0.052000000000000005	-5.7	-1.3	-7.0	0.0	POR	0.6	1.3	0.5	0.0	0.0	0.3039339968569935	0.6	1.3	0.5	0.5	0.0	0.0		0.3	0.5	0.8	0.0	0.1	0.3	0.1	0.1	1.3	2016.0	44.0	2351319.0	81.9	2.8	0.5833	525093.0	26.91900835032112	0.0	6.733397037744865	0.0	True	79.10000000000001	tall
clint capela	2014	0.13454594827586208	0.4002525294744724	87	B	2015.0	2018.0	C	82.0	240.0	May 18, 1994		83.0	C	20.0	12.0	90.0	12.1	0.409	0.0	0.7929999999999999	12.3	31.8	22.1	3.6	0.6	7.8	11.3	21.3	-0.2	0.2	0.0	0.019	-8.8	1.0	-7.8	-0.1	HOU	1.2	2.4	0.483	0.0	0.0	0.3039339968569935	1.2	2.4	0.483	0.483	0.3	1.9	0.174	0.8	2.2	3.0	0.2	0.1	0.8	0.4	1.2	2.7	2015.0	56.0	6482592.0	65.7	17.2	0.124	1189200.0	33.02278713884167	0.0	6.733397037744865	0.0	True	48.5	tall
clint capela	2015	0.1519890904226859	0.42237115268207426	89	B	2015.0	2018.0	C	82.0	240.0	May 18, 1994		78.0	C	21.0	77.0	1471.0	18.3	0.5529999999999999	0.003	0.531	14.4	22.7	18.5	5.1	2.0	5.2	10.9	16.1	2.4	2.0	4.4	0.14400000000000002	-1.2	1.7	0.5	0.9	HOU	3.0	5.2	0.5820000000000001	0.0	0.0	0.0	3.0	5.1	0.583	0.5820000000000001	1.0	2.7	0.379	2.5	3.9	6.4	0.6	0.8	1.2	0.8	2.5	7.0	2016.0	41.0	6482592.0	65.7	17.2	0.124	1242720.0	33.388224265441025	1.0	5.733397037744865	0.0	True	48.5	tall
clint capela	2016	0.153924570352487	0.4097753330867921	198	B	2015.0	2018.0	C	82.0	240.0	May 18, 1994		71.0	C	22.0	65.0	1551.0	21.4	0.638	0.0	0.314	12.5	24.5	18.5	6.7	1.1	4.1	12.0	19.9	3.8	2.1	5.9	0.184	0.0	0.9	0.9	1.1	HOU	5.6	8.7	0.643	0.0	0.0	0.3039339968569935	5.6	8.7	0.643	0.643	1.4	2.7	0.531	2.7	5.4	8.1	1.0	0.5	1.2	1.3	2.8	12.6	2017.0	55.0	6482592.0	65.7	17.2	0.124	1296240.0	33.742041462192965	2.0	4.733397037744865	0.0	False	48.5	tall
clint capela	2017	0.16908789502592925	0.3740725566309454	842	B	2015.0	2018.0	C	82.0	240.0	May 18, 1994		85.0	C	23.0	74.0	2034.0	24.5	0.65	0.001	0.38	13.5	30.8	22.2	5.7	1.4	5.7	11.5	19.4	6.2	4.1	10.2	0.242	0.1	2.9	3.0	2.6	HOU	6.0	9.1	0.652	0.0	0.0	0.0	6.0	9.1	0.653	0.652	1.9	3.5	0.56	3.3	7.6	10.8	0.9	0.8	1.9	1.4	2.5	13.9	2018.0	65.0	6482592.0	65.7	17.2	0.124	2334528.0	39.08856902049642	3.0	3.733397037744865	0.0	False	48.5	tall
cody zeller	2014	0.22917483436853006	0.34427473952180104	46	W	2014.0	2018.0	C-F	84.0	240.0	October 5, 1992	Indiana University	491.0	C	22.0	62.0	1487.0	14.1	0.53	0.003	0.44	7.0	20.1	13.4	10.9	1.2	2.6	12.2	15.6	1.6	2.2	3.8	0.123	-2.1	2.5	0.4	0.9	CHO	2.8	6.0	0.461	0.0	0.0	1.0	2.8	6.0	0.46	0.462	2.0	2.6	0.774	1.6	4.3	5.8	1.6	0.5	0.8	1.0	2.5	7.6	2015.0	33.0	2381152.0	68.4	22.2	0.2987	4030560.0	44.80653370969696	1.0	4.733397037744865	0.0	True	46.2	tall
cody zeller	2015	0.1987215340909091	0.3932778961861647	44	W	2014.0	2018.0	C-F	84.0	240.0	October 5, 1992	Indiana University	475.0	C	23.0	73.0	1774.0	16.1	0.5920000000000001	0.023	0.531	8.4	19.7	14.0	6.3	1.6	2.9	11.2	15.4	3.6	2.7	6.3	0.16899999999999998	-1.0	2.0	1.0	1.3	CHO	3.2	6.0	0.529	0.0	0.1	0.1	3.2	5.8	0.539	0.53	2.4	3.2	0.754	1.9	4.3	6.2	1.0	0.8	0.9	0.9	2.8	8.7	2016.0	48.0	2381152.0	68.4	22.2	0.2987	4204200.0	45.28150386441194	2.0	3.733397037744865	0.0	False	46.2	tall
cody zeller	2016	0.2284771765053921	0.3763173377651959	72	W	2014.0	2018.0	C-F	84.0	240.0	October 5, 1992	Indiana University	482.0	C	24.0	62.0	1725.0	16.7	0.604	0.002	0.442	8.6	17.3	12.9	9.1	1.8	3.0	10.9	15.5	3.4	2.2	5.6	0.157	-0.2	2.3	2.1	1.8	CHO	4.1	7.1	0.5710000000000001	0.0	0.0	0.0	4.1	7.1	0.5720000000000001	0.5710000000000001	2.1	3.2	0.679	2.2	4.4	6.5	1.6	1.0	0.9	1.0	3.0	10.3	2017.0	36.0	2381152.0	68.4	22.2	0.2987	5318313.0	48.02235715068846	3.0	2.733397037744865	0.0	False	46.2	tall
cody zeller	2017	0.20295127118644068	0.37564559043333073	59	W	2014.0	2018.0	C-F	84.0	240.0	October 5, 1992	Indiana University	536.0	C	25.0	33.0	627.0	15.9	0.602	0.019	0.545	11.4	19.3	15.3	7.4	1.1	2.8	14.6	15.7	1.2	0.7	1.9	0.145	-0.6	1.3	0.7	0.4	CHO	2.6	4.7	0.545	0.1	0.1	0.667	2.5	4.6	0.542	0.551	1.8	2.6	0.718	2.0	3.3	5.4	0.9	0.4	0.6	1.0	2.5	7.1	2018.0	36.0	2381152.0	68.4	22.2	0.2987	12584270.0	59.56031787321977	4.0	1.733397037744865	0.0	False	46.2	tall
cole aldrich	2013	-0.019031060606060614	0.5069640477818631	33	W	2011.0	2018.0	C	83.0	250.0	October 31, 1988	University of Kansas	6.0	C	25.0	46.0	330.0	19.1	0.62	0.0	0.4920000000000001	12.8	33.8	23.0	6.4	1.3	8.1	19.5	13.0	0.6	0.6	1.2	0.17800000000000002	-2.6	3.8	1.2	0.3	NYK	0.7	1.3	0.541	0.0	0.0	0.3039339968569935	0.7	1.3	0.541	0.541	0.6	0.7	0.867	0.8	2.0	2.8	0.3	0.2	0.7	0.4	0.9	2.0	2014.0	37.0	20031443.0	58.7	17.1	0.772	884293.0	30.66542914706727	3.0	1.733397037744865	0.0	False	41.6	tall
cole aldrich	2014	0.1285645833333333	0.3816303816623387	48	W	2011.0	2018.0	C	83.0	250.0	October 31, 1988	University of Kansas	8.0	C	26.0	61.0	976.0	18.1	0.513	0.0	0.213	11.6	28.9	20.0	13.3	2.0	5.5	15.2	18.3	0.8	1.4	2.2	0.107	-2.2	3.1	0.9	0.7	NYK	2.4	4.9	0.478	0.0	0.0	0.3039339968569935	2.4	4.9	0.478	0.478	0.8	1.0	0.7809999999999999	1.7	3.9	5.5	1.2	0.6	1.1	1.0	2.0	5.5	2015.0	17.0	20031443.0	58.7	17.1	0.772	981084.0	31.47215984044849	4.0	0.7333970377448651	0.0	False	41.6	tall
cole aldrich	2015	0.11831464285714288	0.4363304633859153	67	W	2011.0	2018.0	C	83.0	250.0	October 31, 1988	University of Kansas	6.0	C	27.0	60.0	800.0	21.3	0.626	0.0	0.373	11.9	27.1	19.6	10.0	2.9	6.7	19.6	18.4	1.4	2.0	3.5	0.209	-1.0	5.8	4.8	1.4	LAC	2.2	3.8	0.596	0.0	0.0	0.3039339968569935	2.2	3.8	0.596	0.596	1.0	1.4	0.7140000000000001	1.4	3.4	4.8	0.8	0.8	1.1	1.1	2.3	5.5	2016.0	53.0	13189366.0	55.0	6.7	0.4802	1100602.0	32.38974839597398	5.0	0.0	0.2666029622551349	False	48.3	tall
cole aldrich	2016	0.2021838888888889	0.3830792360861789	30	W	2011.0	2018.0	C	83.0	250.0	October 31, 1988	University of Kansas	6.0	C	28.0	62.0	531.0	12.7	0.5489999999999999	0.0	0.256	11.0	23.9	17.4	6.4	2.4	3.7	15.1	9.4	0.6	0.7	1.3	0.116	-2.0	2.6	0.6	0.4	MIN	0.7	1.4	0.523	0.0	0.0	0.3039339968569935	0.7	1.4	0.523	0.523	0.2	0.4	0.682	0.8	1.7	2.5	0.4	0.4	0.4	0.3	1.4	1.7	2017.0	31.0	3488436.0	80.3	7.8	0.3531	7643979.0	52.581124696635904	6.0	0.0	1.266602962255135	False	72.5	tall
cole aldrich	2017	0.2504467741935484	0.33904266716139725	31	W	2011.0	2018.0	C	83.0	250.0	October 31, 1988	University of Kansas	6.0	C	29.0	21.0	49.0	6.0	0.34	0.0	0.4	7.0	28.6	17.7	8.2	2.0	1.8	5.4	16.8	-0.1	0.1	0.0	-0.013	-7.0	0.1	-6.9	-0.1	MIN	0.2	0.7	0.333	0.0	0.0	0.3039339968569935	0.2	0.7	0.333	0.333	0.1	0.3	0.333	0.1	0.6	0.7	0.1	0.1	0.0	0.0	0.5	0.6	2018.0	47.0	3488436.0	80.3	7.8	0.3531	7300000.0	51.979334520761796	7.0	0.0	2.266602962255135	False	72.5	tall
corey brewer	2013	0.10514771604938271	0.4073852832265273	90	B	2008.0	2018.0	F-G	81.0	186.0	March 5, 1986	University of Florida	63.0	SF	27.0	81.0	2609.0	12.7	0.55	0.261	0.281	2.6	6.2	4.3	7.9	2.9	0.9	10.4	16.5	2.4	2.7	5.2	0.095	0.4	1.3	1.7	2.4	MIN	4.8	10.0	0.481	0.7	2.6	0.28	4.1	7.4	0.552	0.517	2.0	2.8	0.718	0.8	1.8	2.6	1.7	1.9	0.4	1.3	2.6	12.3	2014.0	40.0	3488436.0	80.3	7.8	0.3531	4500000.0	46.05779351596907	6.0	0.0	0.2666029622551349	False	72.5	tall
corey brewer	2014	0.12660105140186922	0.4374712994973854	214	B	2008.0	2018.0	F-G	81.0	186.0	March 5, 1986	University of Florida	62.0	SF	28.0	80.0	2087.0	13.9	0.507	0.292	0.281	4.2	11.7	7.9	13.8	2.7	0.7	12.7	21.6	1.0	2.1	3.1	0.071	-0.8	-0.3	-1.1	0.5	HOU	4.3	10.1	0.426	0.8	2.9	0.268	3.5	7.1	0.491	0.465	2.1	2.8	0.743	1.0	2.7	3.7	2.2	1.4	0.2	1.6	2.2	11.5	2015.0	56.0	6482592.0	65.7	17.2	0.124	4702500.0	46.56742256363503	7.0	0.0	1.266602962255135	False	48.5	tall
corey brewer	2015	0.04424840579710147	0.42488522821330105	115	B	2008.0	2018.0	F-G	81.0	186.0	March 5, 1986	University of Florida	61.0	SF	29.0	82.0	1669.0	9.9	0.481	0.406	0.254	2.8	10.4	6.6	10.0	2.5	0.9	11.3	17.8	0.1	1.2	1.2	0.035	-2.2	-1.0	-3.1	-0.5	HOU	2.6	6.7	0.384	0.7	2.7	0.272	1.8	4.0	0.46	0.439	1.3	1.7	0.75	0.5	1.9	2.4	1.3	1.0	0.2	1.0	2.0	7.2	2016.0	41.0	6482592.0	65.7	17.2	0.124	8229375.0	53.5601411950696	8.0	0.0	2.266602962255135	False	48.5	tall
corey brewer	2016	0.10508944444444451	0.4279963798355969	161	B	2008.0	2018.0	F-G	81.0	186.0	March 5, 1986	University of Florida	56.0	SF	30.0	82.0	1281.0	9.1	0.491	0.339	0.195	2.7	11.6	7.1	10.7	2.3	1.3	12.7	14.3	0.0	1.2	1.2	0.045	-2.9	0.2	-2.7	-0.2	HOU	1.8	4.2	0.422	0.3	1.4	0.229	1.5	2.8	0.522	0.461	0.6	0.8	0.735	0.4	1.6	2.0	1.2	0.7	0.2	0.7	1.6	4.5	2017.0	55.0	6482592.0	65.7	17.2	0.124	7612172.0	52.52634092941496	9.0	0.0	3.266602962255135	False	48.5	tall
corey brewer	2017	0.1454672720223325	0.42116298089861426	248	B	2008.0	2018.0	F-G	81.0	186.0	March 5, 1986	University of Florida	63.0	SF-SG	31.0	72.0	1208.0	11.2	0.534	0.348	0.285	3.8	10.0	6.9	7.5	3.2	1.0	12.1	14.3	0.7	1.6	2.3	0.091	-1.6	1.0	-0.6	0.4	LAL	2.0	4.4	0.449	0.4	1.5	0.282	1.5	2.9	0.539	0.498	0.9	1.3	0.722	0.6	1.5	2.1	0.9	1.1	0.2	0.7	1.9	5.3	2018.0	42.0	13189366.0	55.0	6.7	0.4802	8105615.0	53.35762530513865	10.0	0.0	4.266602962255135	False	48.3	tall
cory joseph	2013	0.10278333333333335	0.375544143415719	27	B	2012.0	2018.0	G	75.0	193.0	August 20, 1991	University of Texas at Austin	247.0	SG	22.0	68.0	936.0	14.7	0.5579999999999999	0.14300000000000002	0.362	4.0	8.7	6.4	17.2	1.9	1.1	12.3	16.9	1.6	1.3	2.9	0.14800000000000002	0.0	0.6	0.6	0.6	SAS	1.9	3.9	0.475	0.2	0.6	0.316	1.7	3.3	0.502	0.498	1.2	1.4	0.823	0.5	1.1	1.6	1.7	0.5	0.2	0.6	1.2	5.0	2014.0	62.0	2332345.0	80.1	6.7	0.1349	1182600.0	32.97687276901057	2.0	4.733397037744865	0.0	False	73.39999999999999	medium
cory joseph	2014	0.21432007751937984	0.3483650304196821	43	B	2012.0	2018.0	G	75.0	193.0	August 20, 1991	University of Texas at Austin	256.0	PG	23.0	79.0	1444.0	15.5	0.564	0.107	0.348	3.5	11.4	7.5	19.7	1.6	0.9	12.4	17.0	2.7	1.8	4.5	0.149	0.2	0.5	0.7	1.0	SAS	2.6	5.2	0.504	0.2	0.6	0.364	2.4	4.6	0.52	0.523	1.3	1.8	0.7340000000000001	0.6	1.9	2.4	2.4	0.6	0.2	0.8	1.3	6.8	2015.0	55.0	2332345.0	80.1	6.7	0.1349	2134593.0	38.223352030523145	3.0	3.733397037744865	0.0	False	73.39999999999999	medium
cory joseph	2015	0.11725084033613449	0.4687146014197058	119	B	2012.0	2018.0	G	75.0	193.0	August 20, 1991	University of Texas at Austin	242.0	SG	24.0	80.0	2046.0	12.4	0.512	0.188	0.297	2.2	9.4	5.9	19.3	1.6	0.8	13.4	17.0	1.8	1.7	3.5	0.08199999999999999	-0.6	-0.4	-1.0	0.5	TOR	3.2	7.3	0.439	0.4	1.4	0.273	2.8	5.9	0.478	0.465	1.7	2.2	0.764	0.5	2.1	2.6	3.1	0.8	0.3	1.3	1.6	8.5	2016.0	56.0	5900000.0	47.7	8.9	0.37	7000000.0	51.43686723610402	4.0	2.733397037744865	0.0	False	38.800000000000004	medium
